path,ext,loc,commits,churn,decisions,issues,issue_detail,owner,owner_pct,authors,origin,risk
backend/services/forms-service/src/main/java/com/hirepath/forms/security/handler/RestAuthenticationEntryPoint.java,java,38,1,37,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/forms-service/src/main/java/com/hirepath/forms/security/jwt/JwtProperties.java,java,45,1,44,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/dto/PermissionDtos.java,java,41,1,40,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/identity-service/src/main/java/com/fawnix/identity/security/handler/RestAccessDeniedHandler.java,java,43,1,42,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/identity-service/src/main/java/com/fawnix/identity/security/handler/RestAuthenticationEntryPoint.java,java,43,1,42,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/identity-service/src/main/java/com/fawnix/identity/security/jwt/JwtProperties.java,java,45,1,44,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/identity-service/src/main/java/com/fawnix/identity/security/service/AppUserDetailsService.java,java,38,1,37,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/identity-service/src/main/java/com/fawnix/identity/security/service/AuthorizationService.java,java,21,1,20,3,0,,Chaitanya2872,100,1,authored,0.4
backend/services/identity-service/src/main/resources/db/migration/V10__backfill_master_permissions.sql,sql,45,1,44,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/integration-service/src/main/java/com/hirepath/integration/dto/CalendarEventResponse.java,java,44,1,43,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/integration-service/src/main/java/com/hirepath/integration/security/handler/RestAccessDeniedHandler.java,java,38,1,37,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/integration-service/src/main/java/com/hirepath/integration/security/handler/RestAuthenticationEntryPoint.java,java,38,1,37,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/integration-service/src/main/java/com/hirepath/integration/security/jwt/JwtProperties.java,java,45,1,44,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/integration-service/src/main/resources/db/migration/V1__create_integration_schema.sql,sql,39,1,38,0,0,,Ravi-Shankar-ACS,100,1,authored,0.4
backend/services/inventory-service/src/main/java/com/fawnix/inventory/reservations/controller/InternalInventoryReservationController.java,java,42,2,41,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/inventory-service/src/main/java/com/fawnix/inventory/security/handler/RestAccessDeniedHandler.java,java,43,1,42,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/inventory-service/src/main/java/com/fawnix/inventory/security/handler/RestAuthenticationEntryPoint.java,java,43,1,42,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/inventory-service/src/main/java/com/fawnix/inventory/security/jwt/JwtProperties.java,java,45,1,44,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/notifications-service/src/main/java/com/hirepath/notifications/dto/WebPushSubscriptionRequest.java,java,41,1,40,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/notifications-service/src/main/java/com/hirepath/notifications/security/handler/RestAccessDeniedHandler.java,java,38,1,37,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/notifications-service/src/main/java/com/hirepath/notifications/security/handler/RestAuthenticationEntryPoint.java,java,38,1,37,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/notifications-service/src/main/java/com/hirepath/notifications/security/jwt/JwtProperties.java,java,45,1,44,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/org-service/src/main/java/com/hirepath/org/domain/Designation.java,java,46,1,45,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/org-service/src/main/java/com/hirepath/org/domain/Location.java,java,46,1,45,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/org-service/src/main/java/com/hirepath/org/domain/OrgUnit.java,java,46,1,45,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/org-service/src/main/java/com/hirepath/org/dto/CompanyProfileRequest.java,java,45,1,44,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/org-service/src/main/java/com/hirepath/org/security/handler/RestAccessDeniedHandler.java,java,38,1,37,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/org-service/src/main/java/com/hirepath/org/security/handler/RestAuthenticationEntryPoint.java,java,38,1,37,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/org-service/src/main/java/com/hirepath/org/security/jwt/JwtProperties.java,java,45,1,44,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/procurement-service/src/main/java/com/fawnix/procurement/controller/GoodsReceiptController.java,java,44,2,45,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/AuditableEntity.java,java,46,1,45,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/procurement-service/src/main/java/com/fawnix/procurement/security/handler/RestAccessDeniedHandler.java,java,43,1,42,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/procurement-service/src/main/java/com/fawnix/procurement/security/handler/RestAuthenticationEntryPoint.java,java,43,1,42,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/procurement-service/src/main/java/com/fawnix/procurement/security/jwt/JwtProperties.java,java,45,1,44,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/procurement-service/src/main/resources/db/migration/V5__add_pr_negotiation_fields.sql,sql,6,1,5,4,0,,Chaitanya2872,100,1,authored,0.4
backend/services/project-service/src/main/java/com/fawnix/project/security/jwt/JwtProperties.java,java,45,1,44,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/IntegrationClient.java,java,40,1,39,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/ApplicationStatusUpdateRequest.java,java,45,1,44,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/security/handler/RestAccessDeniedHandler.java,java,38,1,37,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/security/handler/RestAuthenticationEntryPoint.java,java,38,1,37,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/security/jwt/JwtProperties.java,java,45,1,44,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.4
backend/services/recruitment-service/src/main/resources/db/migration/V2__approval_request_link.sql,sql,6,1,5,4,0,,Ravi-Shankar-ACS,100,1,authored,0.4
backend/services/sales-service/src/main/java/com/fawnix/sales/orders/specification/SalesOrderSpecifications.java,java,30,1,29,2,0,,Chaitanya2872,100,1,authored,0.4
backend/services/sales-service/src/main/java/com/fawnix/sales/payments/controller/SalesPaymentController.java,java,41,1,40,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/sales-service/src/main/java/com/fawnix/sales/security/handler/RestAccessDeniedHandler.java,java,43,1,42,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/sales-service/src/main/java/com/fawnix/sales/security/handler/RestAuthenticationEntryPoint.java,java,43,1,42,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/sales-service/src/main/java/com/fawnix/sales/security/jwt/JwtProperties.java,java,45,1,44,0,0,,Chaitanya2872,100,1,authored,0.4
backend/services/sales-service/src/main/resources/db/migration/V3__add_quote_item_inventory_fields.sql,sql,7,1,6,4,0,,Chaitanya2872,100,1,authored,0.4
backend/services/task-service/src/main/java/com/hirepath/task/client/dto/SendNotificationRequest.java,java,45,1,44,0,0,,Chaitanya2872,100,1,copied:hirepath,0.4
backend/services/task-service/src/main/java/com/hirepath/task/security/jwt/JwtProperties.java,java,45,1,44,0,0,,Chaitanya2872,100,1,copied:hirepath,0.4
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskTagEntity.java,java,38,1,37,0,0,,Chaitanya2872,100,1,copied:hirepath,0.4
backend/src/main/java/com/fawnix/verse/auth/controller/AuthController.java,java,46,1,45,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.4
backend/src/main/java/com/fawnix/verse/auth/dto/AuthDtos.java,java,46,1,45,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.4
backend/src/main/java/com/fawnix/verse/security/handler/RestAccessDeniedHandler.java,java,43,1,42,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.4
backend/src/main/java/com/fawnix/verse/security/handler/RestAuthenticationEntryPoint.java,java,43,1,42,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.4
backend/src/main/java/com/fawnix/verse/security/jwt/JwtProperties.java,java,45,1,44,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.4
src/modules/integrations/types.ts,ts,46,4,45,0,0,,Chaitanya2872,100,1,authored,0.4
src/modules/reports/types.ts,ts,39,2,38,0,0,,Chaitanya2872,100,1,authored,0.4
src/modules/visitor management/components/common/ConfirmDialog.tsx,tsx,44,1,43,0,0,,Vaishnavi Nerella,100,1,copied:vms,0.4
src/modules/visitor management/components/common/Modal.tsx,tsx,29,1,28,1,0,,Vaishnavi Nerella,100,1,copied:vms,0.4
src/modules/visitor management/services/apiConfig.ts,ts,13,1,12,4,0,,Vaishnavi Nerella,100,1,copied:vms,0.4
src/modules/visitor management/services/visitorService.ts,ts,21,1,20,3,0,,Vaishnavi Nerella,100,1,copied:vms,0.4
tailwind.config.ts,ts,37,2,40,0,0,,Ravi-Shankar-ACS,68,2,authored,0.4
backend/services/approval-service/src/main/java/com/hirepath/approval/client/dto/NotificationContentRequest.java,java,32,1,31,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/approval-service/src/main/java/com/hirepath/approval/client/dto/RecipientTargetRequest.java,java,32,1,31,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/approval-service/src/main/java/com/hirepath/approval/dto/ApprovalRequestActionRequest.java,java,27,1,26,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/approval-service/src/main/java/com/hirepath/approval/repository/ApprovalRequestRepository.java,java,28,1,27,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/approval-service/src/main/java/com/hirepath/approval/repository/ApprovalRequestStageRepository.java,java,30,1,29,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/crm-service/src/main/java/com/fawnix/crm/CrmServiceApplication.java,java,30,3,33,0,0,,Chaitanya2872,100,1,authored,0.3
backend/services/crm-service/src/main/java/com/fawnix/crm/activities/service/LeadActivityService.java,java,33,1,32,0,0,,Chaitanya2872,100,1,authored,0.3
backend/services/crm-service/src/main/java/com/fawnix/crm/contact/config/ContactRecordingProperties.java,java,27,1,26,0,0,,Chaitanya2872,100,1,authored,0.3
backend/services/crm-service/src/main/java/com/fawnix/crm/contacts/mapper/ContactMapper.java,java,30,1,29,0,0,,Chaitanya2872,100,1,authored,0.3
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/repository/LeadScheduleRepository.java,java,29,2,28,0,0,,Chaitanya2872,100,1,authored,0.3
backend/services/crm-service/src/main/resources/db/migration/V2__add_lead_contact_recordings.sql,sql,18,1,17,2,0,,Chaitanya2872,100,1,authored,0.3
backend/services/crm-service/src/main/resources/db/migration/V3__add_lead_status_history.sql,sql,13,1,12,3,0,,Chaitanya2872,100,1,authored,0.3
backend/services/crm-service/src/main/resources/db/migration/V4__add_follow_up_fields.sql,sql,6,1,5,3,0,,Chaitanya2872,100,1,authored,0.3
backend/services/crm-service/src/main/resources/db/migration/V5__create_meta_lead_ingestions.sql,sql,14,1,13,2,0,,Chaitanya2872,100,1,authored,0.3
backend/services/hrms-service/src/main/java/com/fawnix/hrms/SecurityConfig.java,java,26,1,25,0,0,,Chaitanya2872,100,1,authored,0.3
backend/services/identity-service/src/main/java/com/fawnix/identity/users/repository/UserRepository.java,java,31,4,46,0,0,,Chaitanya2872,100,1,authored,0.3
backend/services/identity-service/src/main/resources/db/migration/V9__create_access_requests.sql,sql,18,1,17,2,0,,Chaitanya2872,100,1,authored,0.3
backend/services/integration-service/src/main/java/com/hirepath/integration/dto/PublishPostingRequest.java,java,26,1,25,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/inventory-service/src/main/resources/db/migration/V3__add_product_price_tiers.sql,sql,5,1,4,3,0,,Chaitanya2872,100,1,authored,0.3
backend/services/notifications-service/src/main/java/com/hirepath/notifications/dto/NotificationContentRequest.java,java,32,1,31,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/notifications-service/src/main/java/com/hirepath/notifications/dto/RecipientTargetRequest.java,java,32,1,31,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/DeliveryResult.java,java,28,1,27,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/RenderedTemplate.java,java,26,1,25,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/SendResult.java,java,29,1,28,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/org-service/src/main/java/com/hirepath/org/client/dto/ApprovalFlowSummaryResponse.java,java,27,1,26,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/org-service/src/main/java/com/hirepath/org/client/dto/UserSummaryResponse.java,java,29,1,28,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/org-service/src/main/java/com/hirepath/org/dto/CreateBusinessUnitRequest.java,java,27,1,26,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/org-service/src/main/java/com/hirepath/org/dto/CreateDepartmentRequest.java,java,27,1,26,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/org-service/src/main/java/com/hirepath/org/dto/CreateTeamRequest.java,java,27,1,26,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/procurement-service/src/main/java/com/fawnix/procurement/client/dto/InventoryProductResponse.java,java,29,1,28,0,0,,Chaitanya2872,100,1,authored,0.3
backend/services/procurement-service/src/main/java/com/fawnix/procurement/repository/VendorRepository.java,java,26,3,31,0,0,,Chaitanya2872,100,1,authored,0.3
backend/services/procurement-service/src/main/resources/db/migration/V4__add_pr_evaluation_fields.sql,sql,5,1,4,3,0,,Chaitanya2872,100,1,authored,0.3
backend/services/procurement-service/src/main/resources/db/migration/V6__add_vendor_documents.sql,sql,14,1,13,2,0,,Chaitanya2872,100,1,authored,0.3
backend/services/procurement-service/src/main/resources/db/migration/V9__create_purchase_requisition_documents.sql,sql,14,1,13,2,0,,Chaitanya2872,100,1,authored,0.3
backend/services/project-service/src/main/resources/db/migration/V1__create_projects.sql,sql,15,1,14,2,0,,Chaitanya2872,100,1,authored,0.3
backend/services/project-service/src/main/resources/db/migration/V3__persist_team_data.sql,sql,5,1,4,3,0,,Chaitanya2872,100,1,authored,0.3
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/ApprovalClient.java,java,35,2,34,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/dto/ApprovalRequestCreateResponse.java,java,27,1,26,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/dto/ApprovalStatusResponse.java,java,27,1,26,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/dto/CalendarEventResponse.java,java,36,1,35,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/dto/NotificationContentRequest.java,java,32,1,31,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/dto/PublishPostingRequest.java,java,33,1,32,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/dto/RecipientTargetRequest.java,java,32,1,31,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/dto/UserLookupRequest.java,java,26,1,25,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/ApprovalActionRequest.java,java,27,1,26,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/OfferActionRequest.java,java,28,1,27,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/PipelineMoveRequest.java,java,32,1,31,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.3
backend/services/sales-service/src/main/java/com/fawnix/sales/reports/controller/SalesReportController.java,java,26,1,25,0,0,,Chaitanya2872,100,1,authored,0.3
backend/services/sales-service/src/main/resources/db/migration/V5__add_sales_order_inventory_reservation_fields.sql,sql,5,1,4,3,0,,Chaitanya2872,100,1,authored,0.3
backend/services/task-service/src/main/resources/db/migration/V5__add_task_completed_at_and_report_index.sql,sql,10,1,9,3,0,,Chaitanya2872,100,1,authored,0.3
backend/src/main/java/com/fawnix/verse/activities/service/LeadActivityService.java,java,32,1,31,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.3
backend/src/main/java/com/fawnix/verse/security/service/AppUserDetailsService.java,java,32,1,31,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.3
backend/src/main/java/com/fawnix/verse/users/controller/UserController.java,java,27,1,26,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.3
backend/src/main/java/com/fawnix/verse/users/service/UserService.java,java,35,1,34,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.3
src/App.tsx,tsx,36,1,35,0,0,,Chaitanya2872,100,1,authored,0.3
src/modules/auth/types.ts,ts,36,4,35,0,0,,Chaitanya2872,100,1,authored,0.3
src/modules/crm/accounts/types.ts,ts,27,1,26,0,0,,Chaitanya2872,100,1,authored,0.3
src/modules/crm/contacts/types.ts,ts,34,1,33,0,0,,Chaitanya2872,100,1,authored,0.3
src/modules/crm/presales/types.ts,ts,36,2,35,0,0,,Chaitanya2872,100,1,authored,0.3
src/modules/org/setup/SetupRolesPermissionsPage.tsx,tsx,21,1,20,1,0,,Ravi-Shankar-ACS,100,1,authored,0.3
src/modules/purchases/p2p/budget/page.tsx,tsx,6,2,177,0,0,,Chaitanya2872,100,1,authored,0.3
src/modules/purchases/p2p/components/P2PLayout.tsx,tsx,30,2,55,0,0,,Chaitanya2872,100,1,authored,0.3
src/modules/purchases/p2p/components/P2PStatusBadge.tsx,tsx,32,1,31,0,0,,Chaitanya2872,100,1,authored,0.3
src/modules/purchases/p2p/negotiation/page.tsx,tsx,6,2,217,0,0,,Chaitanya2872,100,1,authored,0.3
src/modules/reports/api.ts,ts,19,2,18,1,0,,Chaitanya2872,100,1,authored,0.3
src/modules/reports/hooks.ts,ts,17,2,16,2,0,,Chaitanya2872,100,1,authored,0.3
src/modules/visitor management/components/layout/Navbar.tsx,tsx,30,1,29,0,0,,Vaishnavi Nerella,100,1,copied:vms,0.3
src/modules/visitor management/pages/CreateVisitor/CreateVisitor.tsx,tsx,28,2,45,0,0,,Vaishnavi Nerella,100,1,copied:vms,0.3
src/modules/visitor management/routes/paths.ts,ts,29,1,28,0,0,,Vaishnavi Nerella,100,1,copied:vms,0.3
backend/platform/api-gateway/src/main/java/com/fawnix/gateway/ApiGatewayApplication.java,java,16,1,15,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/analytics-service/src/main/java/com/hirepath/analytics/AnalyticsServiceApplication.java,java,17,1,16,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/analytics-service/src/main/java/com/hirepath/analytics/controller/AnalyticsController.java,java,24,1,23,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/approval-service/src/main/java/com/hirepath/approval/ApprovalServiceApplication.java,java,19,2,18,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/approval-service/src/main/java/com/hirepath/approval/config/InternalServiceConfig.java,java,18,1,17,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/approval-service/src/main/java/com/hirepath/approval/domain/ApprovalActionType.java,java,24,1,23,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/approval-service/src/main/java/com/hirepath/approval/domain/ApprovalAssignmentStatus.java,java,24,1,23,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/approval-service/src/main/java/com/hirepath/approval/domain/ApprovalStageStatus.java,java,25,1,24,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/approval-service/src/main/java/com/hirepath/approval/domain/AssigneeType.java,java,20,1,19,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/approval-service/src/main/java/com/hirepath/approval/repository/ApprovalRequestAssignmentRepository.java,java,18,1,17,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/approval-service/src/main/java/com/hirepath/approval/scheduler/ApprovalOverdueScheduler.java,java,22,1,21,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/approval-service/src/main/resources/db/migration/V3__approval_overdue_notifications.sql,sql,6,1,5,2,0,,Ravi-Shankar-ACS,100,1,authored,0.2
backend/services/crm-service/src/main/java/com/fawnix/crm/accounts/mapper/AccountMapper.java,java,23,1,22,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/crm-service/src/main/java/com/fawnix/crm/activities/entity/LeadActivityType.java,java,23,3,22,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/crm-service/src/main/java/com/fawnix/crm/common/config/CorsProperties.java,java,20,1,19,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/meta/MetaLeadProperties.java,java,18,1,17,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/whatsapp/WhatsappProperties.java,java,22,2,21,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/repository/LeadStatusHistoryRepository.java,java,21,2,20,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/crm-service/src/main/resources/db/migration/V10__create_whatsapp_integration_settings.sql,sql,14,1,13,1,0,,Chaitanya2872,100,1,authored,0.2
backend/services/crm-service/src/main/resources/db/migration/V6__add_whatsapp_questionnaire_sent_at.sql,sql,6,1,5,2,0,,Chaitanya2872,100,1,authored,0.2
backend/services/crm-service/src/main/resources/db/migration/V9__extend_meta_integration_settings.sql,sql,4,1,3,2,0,,Chaitanya2872,100,1,authored,0.2
backend/services/forms-service/src/main/java/com/hirepath/forms/FormsServiceApplication.java,java,17,1,16,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/forms-service/src/main/java/com/hirepath/forms/config/InternalServiceConfig.java,java,23,1,22,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/forms-service/src/main/java/com/hirepath/forms/domain/ApplicationFieldType.java,java,16,1,15,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/forms-service/src/main/java/com/hirepath/forms/repository/ApplicationFormSubmissionRepository.java,java,21,1,20,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/identity-service/src/main/java/com/fawnix/identity/IdentityServiceApplication.java,java,17,1,16,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/identity-service/src/main/java/com/fawnix/identity/access/repository/AccessRequestRepository.java,java,15,3,40,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/mapper/AuthMapper.java,java,20,2,21,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/repository/RefreshTokenRepository.java,java,17,1,16,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/repository/RoleRepository.java,java,22,2,21,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/identity-service/src/main/java/com/fawnix/identity/common/config/CorsProperties.java,java,20,1,19,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/identity-service/src/main/resources/db/migration/V13__add_project_permissions.sql,sql,18,1,17,0,0,,Praveen,100,1,authored,0.2
backend/services/identity-service/src/main/resources/db/migration/V14__add_inventory_warehouse_permission.sql,sql,24,1,23,0,0,,Vaishnavi Nerella,100,1,authored,0.2
backend/services/identity-service/src/main/resources/db/migration/V2__add_user_phone_number.sql,sql,3,1,2,2,0,,Chaitanya2872,100,1,authored,0.2
backend/services/integration-service/src/main/java/com/hirepath/integration/IntegrationServiceApplication.java,java,19,1,18,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/integration-service/src/main/java/com/hirepath/integration/dto/CalendarAuthorizationResponse.java,java,24,1,23,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/integration-service/src/main/java/com/hirepath/integration/dto/CalendarAuthorizeRequest.java,java,18,1,17,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/integration-service/src/main/java/com/hirepath/integration/repository/CalendarConnectionRepository.java,java,17,1,16,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/integration-service/src/main/java/com/hirepath/integration/repository/PortalCredentialRepository.java,java,16,1,15,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/inventory-service/src/main/java/com/fawnix/inventory/InventoryServiceApplication.java,java,18,2,17,0,0,,Chaitanya2872,100,1,authored,0.2
backend/services/notifications-service/src/main/java/com/hirepath/notifications/NotificationsServiceApplication.java,java,20,1,19,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/notifications-service/src/main/java/com/hirepath/notifications/dto/PreferencesRequest.java,java,16,1,15,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/notifications-service/src/main/java/com/hirepath/notifications/dto/SendNotificationBatchRequest.java,java,16,1,15,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/notifications-service/src/main/java/com/hirepath/notifications/repository/NotificationOutboxRepository.java,java,21,1,20,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/notifications-service/src/main/java/com/hirepath/notifications/repository/NotificationTemplateRepository.java,java,18,1,17,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/notifications-service/src/main/java/com/hirepath/notifications/service/InAppNotificationSender.java,java,22,1,21,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
backend/services/org-service/src/main/java/com/hirepath/org/OrgServiceApplication.java,java,17,1,16,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.2
